https://www.CryptoDataDownload.com
id,unix,date,symbol,open,high,low,close,vwap,Volume XRP,Volume USD,tradecount
442140,1552435200,2019-03-13 00:00:00,XRP/USD,0.30909,0.32459,0.30606,0.31291,0.31415,4677106.78475367,1463513.484017271,2011
442139,1552348800,2019-03-12 00:00:00,XRP/USD,0.30908,0.30989,0.30442,0.30848,0.30753,2281441.79828483,703779.1659349044,1035
442138,1552262400,2019-03-11 00:00:00,XRP/USD,0.31154,0.31286,0.30700,0.30880,0.30907,1887296.13784872,582797.0473676848,952
442137,1552176000,2019-03-10 00:00:00,XRP/USD,0.31222,0.31588,0.30770,0.31174,0.31122,2215572.13807689,690682.4583240896,979
442136,1552089600,2019-03-09 00:00:00,XRP/USD,0.30639,0.31674,0.30575,0.31161,0.31220,3145844.60469665,980276.6372695231,1188
442135,1552003200,2019-03-08 00:00:00,XRP/USD,0.31130,0.31371,0.30200,0.30639,0.30856,3188560.77753755,976943.1366297299,1315
442134,1551916800,2019-03-07 00:00:00,XRP/USD,0.31627,0.31766,0.31076,0.31130,0.31317,4664519.89073474,1452065.0419857246,1764
442133,1551830400,2019-03-06 00:00:00,XRP/USD,0.31409,0.31974,0.30878,0.31612,0.31410,4411308.74153748,1394502.9193748282,1905
442132,1551744000,2019-03-05 00:00:00,XRP/USD,0.30059,0.31702,0.30041,0.31411,0.31046,5506127.94605824,1729529.8491363537,2312
442131,1551657600,2019-03-04 00:00:00,XRP/USD,0.30939,0.31050,0.29720,0.30074,0.30329,4908503.47675571,1476183.3355995123,2259
442130,1551571200,2019-03-03 00:00:00,XRP/USD,0.31379,0.31438,0.30670,0.30940,0.31038,3431396.05929381,1061673.9407455048,1526
442129,1551484800,2019-03-02 00:00:00,XRP/USD,0.31455,0.31641,0.30832,0.31312,0.31268,1655701.01522022,518433.1018857553,1053
442128,1551398400,2019-03-01 00:00:00,XRP/USD,0.31247,0.32328,0.31030,0.31454,0.31798,3413759.35299515,1073763.8668910945,1796
442127,1551312000,2019-02-28 00:00:00,XRP/USD,0.30895,0.31569,0.30555,0.31277,0.31088,3577348.89416893,1118887.4136292161,1611
442126,1551225600,2019-02-27 00:00:00,XRP/USD,0.31546,0.31753,0.29810,0.30936,0.30827,4909645.80106896,1518848.0250186934,2069
442125,1551139200,2019-02-26 00:00:00,XRP/USD,0.32646,0.33400,0.31227,0.31533,0.32039,5168217.37235085,1629693.9840233936,2111
442124,1551052800,2019-02-25 00:00:00,XRP/USD,0.29624,0.33889,0.29622,0.32646,0.32288,10789656.96737650,3522391.413569732,4732
442123,1550966400,2019-02-24 00:00:00,XRP/USD,0.33169,0.34192,0.29410,0.29661,0.31384,9848184.99002139,2921070.1498902445,3733
442122,1550880000,2019-02-23 00:00:00,XRP/USD,0.31886,0.33372,0.31584,0.33154,0.32612,4802328.34746906,1592163.940319892,1803
442121,1550793600,2019-02-22 00:00:00,XRP/USD,0.31712,0.32075,0.31290,0.31984,0.31781,2295623.57212448,734232.2433082936,971
442120,1550707200,2019-02-21 00:00:00,XRP/USD,0.32839,0.32999,0.31380,0.31637,0.31794,6679771.24526576,2113279.2288647285,1728
442119,1550620800,2019-02-20 00:00:00,XRP/USD,0.32151,0.33354,0.31650,0.33033,0.32619,5157671.84514855,1703733.7406079208,1644
442118,1550534400,2019-02-19 00:00:00,XRP/USD,0.31898,0.34604,0.31800,0.32117,0.33109,10656875.05375056,3422668.561013067,4276
442117,1550448000,2019-02-18 00:00:00,XRP/USD,0.29939,0.32850,0.29757,0.31957,0.31290,12631237.98635368,4036564.723299046,4290
442116,1550361600,2019-02-17 00:00:00,XRP/USD,0.29766,0.30350,0.29400,0.29998,0.29794,2584880.52264431,775412.4591828401,1044
442115,1550275200,2019-02-16 00:00:00,XRP/USD,0.29891,0.30032,0.29721,0.29798,0.29909,1977522.87772201,589262.2671036046,772
442114,1550188800,2019-02-15 00:00:00,XRP/USD,0.29811,0.30351,0.29373,0.29912,0.29757,3200437.86210950,957314.9733141937,983
442113,1550102400,2019-02-14 00:00:00,XRP/USD,0.30092,0.30234,0.29711,0.29781,0.29996,3268272.59996290,973324.2629949513,920
442112,1550016000,2019-02-13 00:00:00,XRP/USD,0.30130,0.30941,0.29777,0.30100,0.30208,4173647.14413249,1256267.7903838793,1499
442111,1549929600,2019-02-12 00:00:00,XRP/USD,0.29875,0.30400,0.29390,0.30110,0.29901,4103620.12315694,1235600.0190825546,1696
442110,1549843200,2019-02-11 00:00:00,XRP/USD,0.30644,0.30645,0.29769,0.29874,0.29995,1510511.98245425,451250.3496383827,919
442109,1549756800,2019-02-10 00:00:00,XRP/USD,0.30825,0.30894,0.29603,0.30650,0.30150,2592942.44733423,794736.8601079414,995
442108,1549670400,2019-02-09 00:00:00,XRP/USD,0.30862,0.31245,0.30430,0.30880,0.30814,3281353.45164320,1013281.9458674203,1040
442107,1549584000,2019-02-08 00:00:00,XRP/USD,0.28794,0.31990,0.28632,0.30823,0.30351,8140446.93497070,2509129.958766019,2733
442106,1549497600,2019-02-07 00:00:00,XRP/USD,0.28586,0.29050,0.28516,0.28780,0.28763,3047714.05483424,877132.1049812943,805
442105,1549411200,2019-02-06 00:00:00,XRP/USD,0.29616,0.29727,0.28504,0.28619,0.28904,5951784.96966766,1703341.3404691876,1724
442104,1549324800,2019-02-05 00:00:00,XRP/USD,0.29477,0.29871,0.29280,0.29580,0.29484,1866938.06610875,552240.2799549683,930
442103,1549238400,2019-02-04 00:00:00,XRP/USD,0.29839,0.30165,0.29400,0.29500,0.29785,2732822.44710195,806182.6218950753,1034
442102,1549152000,2019-02-03 00:00:00,XRP/USD,0.30728,0.30897,0.29400,0.29786,0.30070,3162271.34929576,941914.1441012351,1112
442101,1549065600,2019-02-02 00:00:00,XRP/USD,0.30400,0.31108,0.30180,0.30683,0.30550,3118630.23817459,956889.3159791094,1063
442100,1548979200,2019-02-01 00:00:00,XRP/USD,0.30779,0.30895,0.29316,0.30400,0.30113,5769567.26429213,1753948.4483448076,1913
442099,1548892800,2019-01-31 00:00:00,XRP/USD,0.31924,0.33376,0.30155,0.30649,0.31500,9407822.75142065,2883403.595082915,3105
442098,1548806400,2019-01-30 00:00:00,XRP/USD,0.28547,0.32390,0.28285,0.31880,0.31019,11024518.48668623,3514616.4935555696,3438
442097,1548720000,2019-01-29 00:00:00,XRP/USD,0.29308,0.29403,0.28055,0.28558,0.28782,4541643.49934985,1297002.5505443302,1508
442096,1548633600,2019-01-28 00:00:00,XRP/USD,0.30500,0.30564,0.27735,0.29260,0.29126,5936393.13096647,1736988.6301207892,2334
442095,1548547200,2019-01-27 00:00:00,XRP/USD,0.31148,0.31230,0.30210,0.30500,0.30723,1281703.72994864,390919.6376343352,605
442094,1548460800,2019-01-26 00:00:00,XRP/USD,0.31334,0.31773,0.31114,0.31157,0.31412,1995430.76937764,621716.3648149914,719
442093,1548374400,2019-01-25 00:00:00,XRP/USD,0.31617,0.31700,0.30971,0.31344,0.31361,2308031.34502392,723429.3447842974,725
442092,1548288000,2019-01-24 00:00:00,XRP/USD,0.31457,0.31777,0.31230,0.31519,0.31508,1785274.87207082,562700.7869280018,658
442091,1548201600,2019-01-23 00:00:00,XRP/USD,0.31794,0.31987,0.31251,0.31458,0.31634,1800179.48516347,566300.4624427245,649
442090,1548115200,2019-01-22 00:00:00,XRP/USD,0.31794,0.32292,0.30463,0.31799,0.31655,2848700.79481495,905858.3657432059,1249
442089,1548028800,2019-01-21 00:00:00,XRP/USD,0.31664,0.32179,0.31318,0.31791,0.31700,1417177.88587507,450535.02169854357,993
442088,1547942400,2019-01-20 00:00:00,XRP/USD,0.32823,0.33000,0.31000,0.31684,0.31905,3523801.76086305,1116481.3499118488,1471
442087,1547856000,2019-01-19 00:00:00,XRP/USD,0.32285,0.33531,0.32107,0.32842,0.32802,2665516.68978257,875408.9912583916,1076
442086,1547769600,2019-01-18 00:00:00,XRP/USD,0.32748,0.32753,0.31744,0.32136,0.32173,1722736.87646126,553618.7226195905,723
442085,1547683200,2019-01-17 00:00:00,XRP/USD,0.32787,0.32966,0.32137,0.32683,0.32541,2207878.04043168,721600.7799542861,832
442084,1547596800,2019-01-16 00:00:00,XRP/USD,0.32369,0.33419,0.32277,0.32789,0.32689,3362120.98243680,1102405.8489312024,1250
442083,1547510400,2019-01-15 00:00:00,XRP/USD,0.33249,0.33500,0.31955,0.32415,0.32722,4122763.50556558,1336393.7903290826,1405
442082,1547424000,2019-01-14 00:00:00,XRP/USD,0.31432,0.33862,0.31432,0.33197,0.32740,4183803.49164098,1388897.245120056,1653
442081,1547337600,2019-01-13 00:00:00,XRP/USD,0.32842,0.33196,0.31099,0.31415,0.31793,3720261.83083246,1168720.2541560172,1346
442080,1547251200,2019-01-12 00:00:00,XRP/USD,0.32864,0.33521,0.32448,0.32802,0.32895,2001408.94255171,656502.1613358118,819
442079,1547164800,2019-01-11 00:00:00,XRP/USD,0.32800,0.33562,0.32244,0.32913,0.32990,4474664.80185288,1472746.4262338383,2010
442078,1547078400,2019-01-10 00:00:00,XRP/USD,0.36837,0.38220,0.31676,0.32791,0.34591,12620467.07889344,4138377.3598399474,4373
442077,1546992000,2019-01-09 00:00:00,XRP/USD,0.36389,0.37145,0.35890,0.36776,0.36556,4004905.10052111,1472843.8997676433,1509
442076,1546905600,2019-01-08 00:00:00,XRP/USD,0.36268,0.37100,0.35800,0.36412,0.36303,3526726.76950628,1284151.7513126265,1601
442075,1546819200,2019-01-07 00:00:00,XRP/USD,0.36575,0.37600,0.35803,0.36277,0.36686,4988742.72485276,1809766.1982948359,2478
442074,1546732800,2019-01-06 00:00:00,XRP/USD,0.35071,0.36881,0.34700,0.36492,0.35945,3245524.70552220,1184356.8755391613,2047
442073,1546646400,2019-01-05 00:00:00,XRP/USD,0.35606,0.36159,0.34725,0.35109,0.35623,2756392.52823929,967741.8527395325,1747
442072,1546560000,2019-01-04 00:00:00,XRP/USD,0.35408,0.36045,0.34613,0.35629,0.35319,2507825.82498357,893513.2631833961,1723
442071,1546473600,2019-01-03 00:00:00,XRP/USD,0.37145,0.37148,0.34922,0.35425,0.35874,4403550.40290544,1559957.7302292523,2272
442070,1546387200,2019-01-02 00:00:00,XRP/USD,0.36420,0.37742,0.35661,0.37160,0.36660,3777453.86835983,1403701.857482513,1709
442069,1546300800,2019-01-01 00:00:00,XRP/USD,0.34718,0.36375,0.34401,0.36210,0.35264,2521961.04460474,913202.0942513763,1349
442068,1546214400,2018-12-31 00:00:00,XRP/USD,0.36848,0.37280,0.34376,0.34785,0.35464,3576022.85887634,1243919.5514601348,2058
442067,1546128000,2018-12-30 00:00:00,XRP/USD,0.35876,0.36910,0.35142,0.36759,0.36200,2554976.37498417,939183.7656804309,1665
442066,1546041600,2018-12-29 00:00:00,XRP/USD,0.37650,0.38374,0.35601,0.35830,0.37048,4786683.38740871,1715068.6577085408,2503
442065,1545955200,2018-12-28 00:00:00,XRP/USD,0.33633,0.38024,0.33301,0.37480,0.36002,4561223.66730469,1709546.630505798,2643
442064,1545868800,2018-12-27 00:00:00,XRP/USD,0.37394,0.37686,0.32904,0.33504,0.35089,3483060.43556860,1166964.5683329038,1827
442063,1545782400,2018-12-26 00:00:00,XRP/USD,0.37720,0.39076,0.35610,0.37497,0.37197,5632319.41451552,2111950.810860885,1700
442062,1545696000,2018-12-25 00:00:00,XRP/USD,0.40327,0.40524,0.36313,0.37916,0.37900,6004386.20571623,2276623.073759366,2284
442061,1545609600,2018-12-24 00:00:00,XRP/USD,0.36812,0.45200,0.36812,0.40326,0.41539,9632448.85011133,3884381.323295895,4613
442060,1545523200,2018-12-23 00:00:00,XRP/USD,0.36094,0.38499,0.35771,0.36788,0.36804,3271245.31603481,1203425.726862886,1415
442059,1545436800,2018-12-22 00:00:00,XRP/USD,0.35423,0.36259,0.34500,0.36020,0.35201,2412502.45085215,868983.3827969445,1320
442058,1545350400,2018-12-21 00:00:00,XRP/USD,0.37392,0.38436,0.34926,0.35428,0.36429,3968969.66087079,1406126.5714533033,2204
442057,1545264000,2018-12-20 00:00:00,XRP/USD,0.34261,0.38847,0.34200,0.37482,0.36876,4614229.75978312,1729505.598561909,2422
442056,1545177600,2018-12-19 00:00:00,XRP/USD,0.35023,0.39433,0.34102,0.34698,0.36501,7126337.95878335,2472696.744938647,2802
442055,1545091200,2018-12-18 00:00:00,XRP/USD,0.32706,0.35000,0.32120,0.35000,0.33360,4178220.38530688,1462377.1348574078,1885
442054,1545004800,2018-12-17 00:00:00,XRP/USD,0.28340,0.33610,0.28188,0.32712,0.31220,5209996.85169676,1704294.1701270444,2843
422040,1544918400,2018-12-16 00:00:00,XRP/USD,0.28157,0.29193,0.28125,0.28287,0.28503,1003846.67087258,283958.1077897267,711
402036,1544832000,2018-12-15 00:00:00,XRP/USD,0.28440,0.28756,0.27765,0.28157,0.28147,1267882.43108870,356997.65612164524,1097
382042,1544745600,2018-12-14 00:00:00,XRP/USD,0.29559,0.29604,0.28000,0.28444,0.28699,1936124.41698952,550711.2291684991,1256
344395,1544659200,2018-12-13 00:00:00,XRP/USD,0.30331,0.30441,0.29240,0.29559,0.29812,1528058.21932182,451678.7290493368,620
324421,1544572800,2018-12-12 00:00:00,XRP/USD,0.29493,0.30906,0.29468,0.30356,0.30188,2007526.32866070,609404.6923282421,749
304457,1544486400,2018-12-11 00:00:00,XRP/USD,0.29696,0.30639,0.29154,0.29605,0.29692,1048083.55084599,310285.1352279553,733
284503,1544400000,2018-12-10 00:00:00,XRP/USD,0.30926,0.31200,0.29272,0.29670,0.29920,2107834.56931378,625394.5167153985,1073
264559,1544313600,2018-12-09 00:00:00,XRP/USD,0.30056,0.31789,0.29671,0.30914,0.30624,2221051.73206366,686615.9324501599,985
244625,1544227200,2018-12-08 00:00:00,XRP/USD,0.30266,0.31881,0.29037,0.29992,0.30504,2656271.47085447,796668.9395386727,1016
224701,1544140800,2018-12-07 00:00:00,XRP/USD,0.30287,0.31020,0.28649,0.29900,0.29708,5780119.83852092,1728255.831717755,1874
204787,1544054400,2018-12-06 00:00:00,XRP/USD,0.33310,0.34070,0.30130,0.30317,0.32256,3649758.61105415,1106497.3181132865,1421
164969,1543968000,2018-12-05 00:00:00,XRP/USD,0.34801,0.34868,0.33101,0.33189,0.33816,2185826.20393340,725453.8588234562,909
145075,1543881600,2018-12-04 00:00:00,XRP/USD,0.34220,0.35990,0.33379,0.34762,0.34870,2867828.78928029,996914.6437296143,1345
125191,1543795200,2018-12-03 00:00:00,XRP/USD,0.36336,0.36360,0.33973,0.34352,0.34905,2230227.00582939,766127.5810425121,1182
105317,1543708800,2018-12-02 00:00:00,XRP/USD,0.36814,0.37443,0.36000,0.36293,0.36428,1187734.64568917,431064.53495997045,466
85453,1543622400,2018-12-01 00:00:00,XRP/USD,0.35666,0.37489,0.35227,0.36896,0.36523,1224633.87716206,451840.9153177137,639
65599,1543536000,2018-11-30 00:00:00,XRP/USD,0.37648,0.38000,0.35000,0.35901,0.36237,1870870.31668284,671661.1523923064,1038
45755,1543449600,2018-11-29 00:00:00,XRP/USD,0.38934,0.39192,0.36703,0.37674,0.37782,3201954.24536442,1206304.2423985917,1268
25921,1543363200,2018-11-28 00:00:00,XRP/USD,0.35709,0.40105,0.35612,0.38852,0.38003,5542814.49036348,2153494.285796019,2086
377474,1543276800.0,2018-11-27,XRP/USD,0.3507,0.3658,0.3354,0.356,0.356,8813916.39,3068998.76,NULL
377473,1543190400.0,2018-11-26,XRP/USD,0.3681,0.3844,0.3303,0.3507,0.3507,18935851.38,6745750.37,NULL
377472,1543104000.0,2018-11-25,XRP/USD,0.365,0.3832,0.3123,0.3681,0.3681,24471135.08,8401677.32,NULL
377471,1543017600.0,2018-11-24,XRP/USD,0.4017,0.413,0.3545,0.365,0.365,14420833.39,5491926.31,NULL
377470,1542931200.0,2018-11-23,XRP/USD,0.4166,0.4231,0.3872,0.4017,0.4017,15982872.28,6435506.56,NULL
377469,1542844800.0,2018-11-22,XRP/USD,0.4421,0.4445,0.4142,0.4166,0.4166,6473379.08,2796219.57,NULL
377468,1542758400.0,2018-11-21,XRP/USD,0.4235,0.5,0.404,0.4421,0.4421,16412372.49,7078168.34,NULL
377467,1542672000.0,2018-11-20,XRP/USD,0.4657,0.493,0.4009,0.4235,0.4235,33253209.28,14740183.88,NULL
377466,1542585600.0,2018-11-19,XRP/USD,0.5065,0.5065,0.4599,0.4657,0.4657,18851311.28,9052975.69,NULL
377465,1542499200.0,2018-11-18,XRP/USD,0.487,0.5185,0.4858,0.5065,0.5065,8873154.85,4459837.34,NULL
377464,1542412800.0,2018-11-17,XRP/USD,0.4659,0.4986,0.4606,0.487,0.487,6484414.38,3094729.1,NULL
377463,1542326400.0,2018-11-16,XRP/USD,0.4747,0.4832,0.4574,0.4659,0.4659,12317248.22,5773092.3,NULL
377462,1542240000.0,2018-11-15,XRP/USD,0.4579,0.4786,0.4132,0.4747,0.4747,26813656.4,12076517.33,NULL
377461,1542153600.0,2018-11-14,XRP/USD,0.5011,0.5036,0.402,0.4579,0.4579,27503740.25,12385723.7,NULL
377460,1542067200.0,2018-11-13,XRP/USD,0.5141,0.5208,0.497,0.5011,0.5011,6121559.72,3126905.33,NULL
377459,1541980800.0,2018-11-12,XRP/USD,0.5019,0.5255,0.497,0.5141,0.5141,5575689.38,2853653.17,NULL
377458,1541894400.0,2018-11-11,XRP/USD,0.5014,0.5054,0.492,0.5019,0.5019,3726755.37,1864196.48,NULL
377457,1541808000.0,2018-11-10,XRP/USD,0.4975,0.5095,0.4963,0.5014,0.5014,3309582.51,1665961.53,NULL
377456,1541721600.0,2018-11-09,XRP/USD,0.491,0.515,0.4866,0.4975,0.4975,8125798.38,4058469.59,NULL
377455,1541635200.0,2018-11-08,XRP/USD,0.5351,0.54,0.486,0.491,0.491,12695782.05,6456321.23,NULL
377454,1541548800.0,2018-11-07,XRP/USD,0.5502,0.5507,0.5204,0.5351,0.5351,8477429.26,4530273.41,NULL
377453,1541462400.0,2018-11-06,XRP/USD,0.4965,0.562,0.4965,0.5502,0.5502,20128199.94,10621344.14,NULL
377452,1541376000.0,2018-11-05,XRP/USD,0.4664,0.5,0.4589,0.4965,0.4965,11443605.37,5471855.8,NULL
377451,1541289600.0,2018-11-04,XRP/USD,0.4537,0.4755,0.447,0.4664,0.4664,7601826.41,3520165.41,NULL
377450,1541203200.0,2018-11-03,XRP/USD,0.456,0.4572,0.4513,0.4537,0.4537,2119337.85,962679.92,NULL
377449,1541116800.0,2018-11-02,XRP/USD,0.456,0.463,0.4543,0.456,0.456,6538043.89,2997716.09,NULL
377448,1541030400.0,2018-11-01,XRP/USD,0.45,0.4578,0.4465,0.456,0.456,4358343.44,1965634.44,NULL
377447,1540944000.0,2018-10-31,XRP/USD,0.4436,0.4577,0.4333,0.45,0.45,5901806.03,2622450.45,NULL
377446,1540857600.0,2018-10-30,XRP/USD,0.4397,0.4478,0.4376,0.4436,0.4436,4417939.19,1954653.63,NULL
377445,1540771200.0,2018-10-29,XRP/USD,0.46,0.46,0.4263,0.4397,0.4397,8622324.72,3800554.89,NULL
377444,1540684800.0,2018-10-28,XRP/USD,0.4537,0.46,0.4527,0.46,0.46,3709404.44,1690941.45,NULL
377443,1540598400.0,2018-10-27,XRP/USD,0.4575,0.4583,0.4503,0.4537,0.4537,2705488.68,1227747.52,NULL
377442,1540512000.0,2018-10-26,XRP/USD,0.4537,0.4592,0.4488,0.4575,0.4575,4595866.17,2090732.85,NULL
377441,1540425600.0,2018-10-25,XRP/USD,0.4543,0.462,0.4478,0.4537,0.4537,5438953.58,2468481.07,NULL
377440,1540339200.0,2018-10-24,XRP/USD,0.4593,0.4662,0.45,0.4543,0.4543,3581500.45,1641722.29,NULL
377439,1540252800.0,2018-10-23,XRP/USD,0.4508,0.4742,0.432,0.4593,0.4593,7873277.63,3530486.63,NULL
377438,1540166400.0,2018-10-22,XRP/USD,0.4538,0.4568,0.444,0.4508,0.4508,2753289.3,1239904.69,NULL
377437,1540080000.0,2018-10-21,XRP/USD,0.4557,0.4606,0.4512,0.4538,0.4538,1723617.19,786912.93,NULL
377436,1539993600.0,2018-10-20,XRP/USD,0.4499,0.46,0.4462,0.4557,0.4557,2568392.35,1167870.39,NULL
377435,1539907200.0,2018-10-19,XRP/USD,0.4551,0.4553,0.4437,0.4499,0.4499,3889343.65,1745986.88,NULL
377434,1539820800.0,2018-10-18,XRP/USD,0.464,0.4722,0.44,0.4551,0.4551,7679767.35,3493385.26,NULL
377433,1539734400.0,2018-10-17,XRP/USD,0.4637,0.4748,0.4522,0.464,0.464,7323994.42,3385832.13,NULL
377432,1539648000.0,2018-10-16,XRP/USD,0.4393,0.4393,0.4385,0.4385,0.4385,0.0,0.0,NULL
377431,1539561600.0,2018-10-15,XRP/USD,0.3982,0.471,0.388,0.4393,0.4393,18898838.72,8226656.95,NULL
377430,1539475200.0,2018-10-14,XRP/USD,0.4127,0.4224,0.3932,0.3982,0.3982,3591333.09,1469199.04,NULL
377429,1539388800.0,2018-10-13,XRP/USD,0.4123,0.4261,0.4082,0.4127,0.4127,4138314.39,1720227.57,NULL
377428,1539302400.0,2018-10-12,XRP/USD,0.3748,0.4392,0.3715,0.4123,0.4123,10141137.41,4201556.35,NULL
377427,1539216000.0,2018-10-11,XRP/USD,0.4589,0.4589,0.2843,0.3748,0.3748,21975860.41,8803124.27,NULL
377426,1539129600.0,2018-10-10,XRP/USD,0.4775,0.4775,0.45,0.4589,0.4589,5081566.7,2347706.18,NULL
377425,1539043200.0,2018-10-09,XRP/USD,0.4874,0.49,0.4675,0.4775,0.4775,3616405.69,1724104.88,NULL
377424,1538956800.0,2018-10-08,XRP/USD,0.4796,0.5,0.4759,0.4874,0.4874,8956264.64,4367258.17,NULL
377423,1538870400.0,2018-10-07,XRP/USD,0.4819,0.4878,0.4659,0.4796,0.4796,4554493.45,2159382.67,NULL
377422,1538784000.0,2018-10-06,XRP/USD,0.5171,0.5185,0.4615,0.4819,0.4819,8246771.85,4019436.83,NULL
377421,1538697600.0,2018-10-05,XRP/USD,0.5255,0.5297,0.5038,0.5171,0.5171,5050059.71,2607315.49,NULL
377420,1538611200.0,2018-10-04,XRP/USD,0.5253,0.5463,0.5226,0.5255,0.5255,4766399.54,2544886.7,NULL
377419,1538524800.0,2018-10-03,XRP/USD,0.5136,0.5347,0.5019,0.5253,0.5253,8320674.41,4319797.64,NULL
377418,1538438400.0,2018-10-02,XRP/USD,0.5745,0.5788,0.51,0.5136,0.5136,8742917.08,4813374.72,NULL
377417,1538352000.0,2018-10-01,XRP/USD,0.5792,0.6045,0.532,0.5745,0.5745,18368266.34,10384700.89,NULL
377416,1538265600.0,2018-09-30,XRP/USD,0.5678,0.619,0.5551,0.5792,0.5792,11882745.25,7004609.94,NULL
377415,1538179200.0,2018-09-29,XRP/USD,0.5398,0.594,0.5249,0.5678,0.5678,11321144.61,6334584.79,NULL
377414,1538092800.0,2018-09-28,XRP/USD,0.5438,0.55,0.515,0.5398,0.5398,9014571.1,4819035.17,NULL
377413,1538006400.0,2018-09-27,XRP/USD,0.512,0.557,0.5056,0.5438,0.5438,9915853.98,5271324.98,NULL
377412,1537920000.0,2018-09-26,XRP/USD,0.5246,0.5739,0.4829,0.512,0.512,25320234.5,13395720.16,NULL
377411,1537833600.0,2018-09-25,XRP/USD,0.4924,0.55,0.4335,0.5246,0.5246,25853010.19,12225646.67,NULL
377410,1537747200.0,2018-09-24,XRP/USD,0.572,0.5833,0.481,0.4924,0.4924,18199298.9,9450874.58,NULL
377409,1537660800.0,2018-09-23,XRP/USD,0.573,0.597,0.5562,0.572,0.572,9946159.11,5718491.59,NULL
377408,1537574400.0,2018-09-22,XRP/USD,0.5641,0.6287,0.4889,0.573,0.573,27678399.38,15471735.95,NULL
377407,1537488000.0,2018-09-21,XRP/USD,0.4482,0.8,0.4256,0.5641,0.5641,64345959.38,36484815.76,NULL
377406,1537401600.0,2018-09-20,XRP/USD,0.3269,0.4917,0.3214,0.4482,0.4482,25212711.44,10153191.47,NULL
377405,1537315200.0,2018-09-19,XRP/USD,0.3184,0.335,0.3104,0.3269,0.3269,9100070.9,2937980.71,NULL
377404,1537228800.0,2018-09-18,XRP/USD,0.2708,0.3351,0.2697,0.3184,0.3184,14071618.03,4354765.31,NULL
377403,1537142400.0,2018-09-17,XRP/USD,0.281,0.2829,0.2661,0.2708,0.2708,6563941.01,1796487.5,NULL
377402,1537056000.0,2018-09-16,XRP/USD,0.2816,0.2818,0.2727,0.281,0.281,1182226.58,328496.5,NULL
377401,1536969600.0,2018-09-15,XRP/USD,0.2756,0.2842,0.2756,0.2816,0.2816,1769006.9,495245.47,NULL
377400,1536883200.0,2018-09-14,XRP/USD,0.2786,0.2847,0.2725,0.2756,0.2756,8279387.35,2307924.41,NULL
377399,1536796800.0,2018-09-13,XRP/USD,0.2694,0.286,0.267,0.2786,0.2786,7449882.53,2069484.69,NULL
377398,1536710400.0,2018-09-12,XRP/USD,0.2622,0.2732,0.2536,0.2694,0.2694,7857542.14,2054898.25,NULL
377397,1536624000.0,2018-09-11,XRP/USD,0.2695,0.2743,0.249,0.2622,0.2622,8652064.78,2245913.83,NULL
377396,1536537600.0,2018-09-10,XRP/USD,0.2749,0.2816,0.2599,0.2695,0.2695,5815927.08,1563857.78,NULL
377395,1536451200.0,2018-09-09,XRP/USD,0.2766,0.2907,0.2708,0.2749,0.2749,5522636.38,1563255.08,NULL
377394,1536364800.0,2018-09-08,XRP/USD,0.287,0.2926,0.2686,0.2766,0.2766,5487256.4,1522322.24,NULL
377393,1536278400.0,2018-09-07,XRP/USD,0.3007,0.3033,0.2811,0.287,0.287,4768996.97,1393873.09,NULL
377392,1536192000.0,2018-09-06,XRP/USD,0.2787,0.304,0.2668,0.3007,0.3007,14216727.75,4058131.1,NULL
377391,1536105600.0,2018-09-05,XRP/USD,0.3306,0.3337,0.2767,0.2787,0.2787,14941535.89,4463038.26,NULL
377390,1536019200.0,2018-09-04,XRP/USD,0.335,0.34,0.3285,0.3306,0.3306,1773319.24,591997.02,NULL
377389,1535932800.0,2018-09-03,XRP/USD,0.341,0.3427,0.3328,0.335,0.335,2019126.8,679953.47,NULL
377388,1535846400.0,2018-09-02,XRP/USD,0.3464,0.3492,0.3354,0.341,0.341,3416638.17,1167993.0,NULL
377387,1535760000.0,2018-09-01,XRP/USD,0.335,0.3529,0.335,0.3464,0.3464,2885010.17,993530.0,NULL
377386,1535673600.0,2018-08-31,XRP/USD,0.3352,0.34,0.3272,0.335,0.335,3058816.41,1016748.46,NULL
377385,1535587200.0,2018-08-30,XRP/USD,0.3448,0.3462,0.3228,0.3352,0.3352,3882436.92,1285894.9,NULL
377384,1535500800.0,2018-08-29,XRP/USD,0.3514,0.355,0.3387,0.3448,0.3448,3737948.04,1291983.21,NULL
377383,1535414400.0,2018-08-28,XRP/USD,0.3375,0.3579,0.3349,0.3514,0.3514,6203199.1,2142248.32,NULL
377382,1535328000.0,2018-08-27,XRP/USD,0.3227,0.34,0.3221,0.3375,0.3375,3948142.63,1297063.88,NULL
377381,1535241600.0,2018-08-26,XRP/USD,0.3264,0.3279,0.319,0.3227,0.3227,1481430.64,478117.47,NULL
377380,1535155200.0,2018-08-25,XRP/USD,0.3263,0.3322,0.3221,0.3264,0.3264,1382373.87,452715.01,NULL
377379,1535068800.0,2018-08-24,XRP/USD,0.326,0.3294,0.3155,0.3263,0.3263,2449377.6,788036.09,NULL
377378,1534982400.0,2018-08-23,XRP/USD,0.3178,0.3296,0.3155,0.326,0.326,2681244.66,861026.15,NULL
377377,1534896000.0,2018-08-22,XRP/USD,0.3339,0.3541,0.309,0.3178,0.3178,7790960.95,2576901.5,NULL
